PERIODO;MES;DIA;DIA_NOMBRE;COMUNA;Es fecha importante;Riesgo;Numero de accidentes;Accidentes con Heridos;Accidentes con solo daños;Accidentes con muertos
2018;1;19;VIERNES  ;La América;0;Medio;4;1;3;0
2018;1;19;VIERNES  ;La Candelaria;0;Alto;22;6;16;0
2018;1;19;VIERNES  ;La Candelaria;0;Bajo;1;1;0;0
2018;1;19;VIERNES  ;La Candelaria;0;Medio;5;2;3;0
2018;1;19;VIERNES  ;Laureles Estadio;0;Alto;11;3;8;0
2018;1;19;VIERNES  ;Laureles Estadio;0;Medio;6;4;2;0
2018;1;19;VIERNES  ;Manrique;0;Medio;3;3;0;0
2018;1;19;VIERNES  ;Popular;0;Bajo;1;0;1;0
2018;1;19;VIERNES  ;Robledo;0;Bajo;3;2;1;0
2018;1;19;VIERNES  ;Robledo;0;Medio;4;2;2;0
2018;1;19;VIERNES  ;San Javier;0;Bajo;1;0;1;0
2018;1;19;VIERNES  ;San Javier;0;Medio;1;0;1;0
2018;1;19;VIERNES  ;Santa Cruz;0;Bajo;1;0;1;0
2018;1;19;VIERNES  ;Villa Hermosa;0;Bajo;1;1;0;0
2018;1;19;VIERNES  ;Villa Hermosa;0;Medio;1;0;1;0
2018;1;20;SÁBADO   ;Aranjuez;0;Bajo;2;2;0;0
2018;1;20;SÁBADO   ;Aranjuez;0;Medio;7;4;3;0
2018;1;20;SÁBADO   ;Belén;0;Alto;3;2;1;0
2018;1;20;SÁBADO   ;Belén;0;Bajo;2;1;1;0
2018;1;20;SÁBADO   ;Belén;0;Medio;4;3;1;0
2018;1;20;SÁBADO   ;Buenos Aires;0;Bajo;1;1;0;0
2018;1;20;SÁBADO   ;Buenos Aires;0;Medio;4;3;1;0
2018;1;20;SÁBADO   ;Castilla;0;Alto;10;8;2;0
2018;1;20;SÁBADO   ;Castilla;0;Bajo;2;1;1;0
2018;1;20;SÁBADO   ;Castilla;0;Medio;4;3;1;0
2018;1;20;SÁBADO   ;Corregimiento de San Antonio de Prado;0;Medio;3;1;2;0
2018;1;20;SÁBADO   ;Corregimiento de San Cristóbal;0;Medio;1;0;1;0
2018;1;20;SÁBADO   ;Corregimiento de Santa Elena;0;Medio;1;0;1;0
2018;1;20;SÁBADO   ;Doce de Octubre;0;Bajo;1;1;0;0
2018;1;20;SÁBADO   ;Doce de Octubre;0;Medio;6;6;0;0
2018;1;20;SÁBADO   ;El Poblado;0;Alto;2;2;0;0
2018;1;20;SÁBADO   ;El Poblado;0;Bajo;2;0;2;0
2018;1;20;SÁBADO   ;El Poblado;0;Medio;6;1;5;0
2018;1;20;SÁBADO   ;Guayabal;0;Alto;3;1;2;0
2018;1;20;SÁBADO   ;Guayabal;0;Medio;1;1;0;0
2018;1;20;SÁBADO   ;La América;0;Bajo;2;2;0;0
2018;1;20;SÁBADO   ;La América;0;Medio;1;1;0;0
2018;1;20;SÁBADO   ;La Candelaria;0;Alto;16;6;10;0
2018;1;20;SÁBADO   ;La Candelaria;0;Medio;3;2;1;0
2018;1;20;SÁBADO   ;Laureles Estadio;0;Alto;7;4;3;0
2018;1;20;SÁBADO   ;Laureles Estadio;0;Medio;3;1;2;0
2018;1;20;SÁBADO   ;Manrique;0;Bajo;1;0;1;0
2018;1;20;SÁBADO   ;Manrique;0;Medio;3;3;0;0
2018;1;20;SÁBADO   ;Popular;0;Bajo;4;4;0;0
2018;1;20;SÁBADO   ;Robledo;0;Bajo;5;4;1;0
2018;1;20;SÁBADO   ;Robledo;0;Medio;1;1;0;0
2018;1;20;SÁBADO   ;Santa Cruz;0;Bajo;2;2;0;0
2018;1;20;SÁBADO   ;Villa Hermosa;0;Bajo;2;1;1;0
2018;1;21;DOMINGO  ;Aranjuez;0;Bajo;2;2;0;0
2018;1;21;DOMINGO  ;Aranjuez;0;Medio;5;5;0;0
2018;1;21;DOMINGO  ;Belén;0;Bajo;1;0;1;0
2018;1;21;DOMINGO  ;Buenos Aires;0;Bajo;2;2;0;0
2018;1;21;DOMINGO  ;Buenos Aires;0;Medio;2;2;0;0
2018;1;21;DOMINGO  ;Castilla;0;Alto;5;3;2;0
2018;1;21;DOMINGO  ;Castilla;0;Bajo;1;1;0;0
2018;1;21;DOMINGO  ;Castilla;0;Medio;5;2;3;0
2018;1;21;DOMINGO  ;Corregimiento de San Antonio de Prado;0;Medio;2;1;1;0
2018;1;21;DOMINGO  ;Doce de Octubre;0;Medio;3;2;1;0
2018;1;21;DOMINGO  ;El Poblado;0;Alto;1;1;0;0
2018;1;21;DOMINGO  ;El Poblado;0;Bajo;3;2;1;0
2018;1;21;DOMINGO  ;El Poblado;0;Medio;2;1;1;0
2018;1;21;DOMINGO  ;Guayabal;0;Alto;2;1;1;0
2018;1;21;DOMINGO  ;La América;0;Medio;3;1;2;0
2018;1;21;DOMINGO  ;La Candelaria;0;Alto;6;5;1;0
2018;1;21;DOMINGO  ;La Candelaria;0;Medio;4;2;2;0
2018;1;21;DOMINGO  ;Laureles Estadio;0;Alto;5;3;2;0
2018;1;21;DOMINGO  ;Laureles Estadio;0;Medio;7;3;2;2
2018;1;21;DOMINGO  ;Manrique;0;Bajo;1;1;0;0
2018;1;21;DOMINGO  ;Manrique;0;Medio;1;1;0;0
2018;1;21;DOMINGO  ;Popular;0;Bajo;2;2;0;0
2018;1;21;DOMINGO  ;Robledo;0;Bajo;3;1;2;0
2018;1;21;DOMINGO  ;Robledo;0;Medio;6;4;2;0
2018;1;21;DOMINGO  ;San Javier;0;Bajo;1;1;0;0
2018;1;21;DOMINGO  ;Santa Cruz;0;Bajo;3;3;0;0
2018;1;21;DOMINGO  ;Villa Hermosa;0;Bajo;1;1;0;0
2018;1;21;DOMINGO  ;Villa Hermosa;0;Medio;2;0;2;0
2018;1;22;LUNES    ;Aranjuez;0;Medio;3;2;1;0
2018;1;22;LUNES    ;Belén;0;Alto;2;1;1;0
2018;1;22;LUNES    ;Belén;0;Bajo;4;3;1;0
2018;1;22;LUNES    ;Belén;0;Medio;4;0;2;2
2018;1;22;LUNES    ;Buenos Aires;0;Bajo;2;1;1;0
2018;1;22;LUNES    ;Buenos Aires;0;Medio;2;2;0;0
2018;1;22;LUNES    ;Castilla;0;Alto;2;1;1;0
2018;1;22;LUNES    ;Castilla;0;Medio;5;3;2;0
2018;1;22;LUNES    ;Corregimiento de San Antonio de Prado;0;Bajo;1;1;0;0
2018;1;22;LUNES    ;Corregimiento de San Antonio de Prado;0;Medio;2;1;1;0
2018;1;22;LUNES    ;Corregimiento de San Cristóbal;0;Bajo;2;1;1;0
2018;1;22;LUNES    ;Corregimiento de San Cristóbal;0;Medio;1;1;0;0
2018;1;22;LUNES    ;Doce de Octubre;0;Medio;1;1;0;0
2018;1;22;LUNES    ;El Poblado;0;Bajo;2;1;1;0
2018;1;22;LUNES    ;El Poblado;0;Medio;7;6;1;0
2018;1;22;LUNES    ;Guayabal;0;Alto;7;3;4;0
2018;1;22;LUNES    ;Guayabal;0;Medio;3;2;1;0
2018;1;22;LUNES    ;La América;0;Medio;2;1;1;0
2018;1;22;LUNES    ;La Candelaria;0;Alto;22;10;12;0
2018;1;22;LUNES    ;La Candelaria;0;Bajo;1;1;0;0
2018;1;22;LUNES    ;La Candelaria;0;Medio;6;4;2;0
2018;1;22;LUNES    ;Laureles Estadio;0;Alto;9;6;3;0
2018;1;22;LUNES    ;Laureles Estadio;0;Medio;5;2;3;0
2018;1;22;LUNES    ;Manrique;0;Medio;1;1;0;0
2018;1;22;LUNES    ;Popular;0;Bajo;1;1;0;0
2018;1;22;LUNES    ;Robledo;0;Bajo;2;2;0;0
2018;1;22;LUNES    ;Robledo;0;Medio;6;3;3;0
2018;1;22;LUNES    ;Santa Cruz;0;Bajo;1;1;0;0
2018;1;22;LUNES    ;Villa Hermosa;0;Medio;3;1;2;0
2018;1;23;MARTES   ;Aranjuez;0;Bajo;1;0;1;0
2018;1;23;MARTES   ;Aranjuez;0;Medio;8;7;1;0
2018;1;23;MARTES   ;Belén;0;Bajo;2;2;0;0
2018;1;23;MARTES   ;Belén;0;Medio;6;5;1;0
2018;1;23;MARTES   ;Buenos Aires;0;Bajo;1;1;0;0
2018;1;23;MARTES   ;Buenos Aires;0;Medio;1;0;1;0
2018;1;23;MARTES   ;Castilla;0;Alto;4;3;1;0
2018;1;23;MARTES   ;Castilla;0;Bajo;1;0;1;0
2018;1;23;MARTES   ;Castilla;0;Medio;6;4;2;0
2018;1;23;MARTES   ;Corregimiento de San Antonio de Prado;0;Medio;2;1;1;0
2018;1;23;MARTES   ;Corregimiento de Santa Elena;0;Medio;1;0;1;0
2018;1;23;MARTES   ;Doce de Octubre;0;Medio;3;1;2;0
2018;1;23;MARTES   ;El Poblado;0;Alto;1;0;1;0
2018;1;23;MARTES   ;El Poblado;0;Bajo;2;2;0;0
2018;1;23;MARTES   ;El Poblado;0;Medio;9;2;7;0
2018;1;23;MARTES   ;Guayabal;0;Alto;3;1;2;0
2018;1;23;MARTES   ;Guayabal;0;Bajo;1;0;1;0
2018;1;23;MARTES   ;Guayabal;0;Medio;1;0;1;0
2018;1;23;MARTES   ;La América;0;Bajo;1;1;0;0
2018;1;23;MARTES   ;La América;0;Medio;3;1;2;0
2018;1;23;MARTES   ;La Candelaria;0;Alto;18;5;13;0
2018;1;23;MARTES   ;La Candelaria;0;Medio;10;3;7;0
2018;1;23;MARTES   ;Laureles Estadio;0;Alto;4;4;0;0
2018;1;23;MARTES   ;Laureles Estadio;0;Medio;5;2;3;0
2018;1;23;MARTES   ;Manrique;0;Medio;1;1;0;0
2018;1;23;MARTES   ;Popular;0;Bajo;2;2;0;0
2018;1;23;MARTES   ;Robledo;0;Bajo;4;3;1;0
2018;1;23;MARTES   ;Robledo;0;Medio;10;7;3;0
2018;1;23;MARTES   ;San Javier;0;Bajo;1;1;0;0
2018;1;23;MARTES   ;Santa Cruz;0;Bajo;2;2;0;0
2018;1;24;MIÉRCOLES;Aranjuez;0;Bajo;4;3;1;0
2018;1;24;MIÉRCOLES;Aranjuez;0;Medio;3;3;0;0
2018;1;24;MIÉRCOLES;Belén;0;Alto;2;2;0;0
2018;1;24;MIÉRCOLES;Belén;0;Bajo;2;2;0;0
2018;1;24;MIÉRCOLES;Belén;0;Medio;4;0;4;0
2018;1;24;MIÉRCOLES;Buenos Aires;0;Bajo;4;2;2;0
2018;1;24;MIÉRCOLES;Buenos Aires;0;Medio;3;3;0;0
2018;1;24;MIÉRCOLES;Castilla;0;Alto;3;3;0;0
2018;1;24;MIÉRCOLES;Castilla;0;Bajo;1;0;1;0
2018;1;24;MIÉRCOLES;Castilla;0;Medio;5;3;2;0
2018;1;24;MIÉRCOLES;Corregimiento de San Antonio de Prado;0;Medio;5;3;0;2
2018;1;24;MIÉRCOLES;Corregimiento de San Cristóbal;0;Bajo;1;0;1;0
2018;1;24;MIÉRCOLES;Corregimiento de San Cristóbal;0;Medio;1;0;1;0
2018;1;24;MIÉRCOLES;Doce de Octubre;0;Bajo;1;1;0;0
2018;1;24;MIÉRCOLES;Doce de Octubre;0;Medio;4;3;1;0
2018;1;24;MIÉRCOLES;El Poblado;0;Alto;1;1;0;0
2018;1;24;MIÉRCOLES;El Poblado;0;Bajo;1;1;0;0
2018;1;24;MIÉRCOLES;El Poblado;0;Medio;7;3;4;0
2018;1;24;MIÉRCOLES;Guayabal;0;Alto;6;2;4;0
2018;1;24;MIÉRCOLES;Guayabal;0;Bajo;1;1;0;0
2018;1;24;MIÉRCOLES;La América;0;Bajo;3;2;1;0
2018;1;24;MIÉRCOLES;La Candelaria;0;Alto;23;9;14;0
2018;1;24;MIÉRCOLES;La Candelaria;0;Medio;7;4;3;0
2018;1;24;MIÉRCOLES;Laureles Estadio;0;Alto;4;1;3;0
2018;1;24;MIÉRCOLES;Laureles Estadio;0;Medio;4;1;3;0
2018;1;24;MIÉRCOLES;Manrique;0;Medio;2;1;1;0
2018;1;24;MIÉRCOLES;Robledo;0;Bajo;3;2;1;0
2018;1;24;MIÉRCOLES;Robledo;0;Medio;5;5;0;0
2018;1;24;MIÉRCOLES;Villa Hermosa;0;Bajo;1;1;0;0
2018;1;25;JUEVES   ;Aranjuez;0;Bajo;3;3;0;0
2018;1;25;JUEVES   ;Aranjuez;0;Medio;3;3;0;0
2018;1;25;JUEVES   ;Belén;0;Alto;3;0;3;0
2018;1;25;JUEVES   ;Belén;0;Bajo;2;1;1;0
2018;1;25;JUEVES   ;Belén;0;Medio;1;1;0;0
2018;1;25;JUEVES   ;Buenos Aires;0;Bajo;1;1;0;0
2018;1;25;JUEVES   ;Castilla;0;Alto;7;2;5;0
2018;1;25;JUEVES   ;Castilla;0;Bajo;2;2;0;0
2018;1;25;JUEVES   ;Castilla;0;Medio;6;2;2;2
2018;1;25;JUEVES   ;Corregimiento de Altavista;0;Bajo;1;0;1;0
2018;1;25;JUEVES   ;Corregimiento de San Antonio de Prado;0;Medio;1;1;0;0
2018;1;25;JUEVES   ;Corregimiento de San Cristóbal;0;Bajo;1;0;1;0
2018;1;25;JUEVES   ;Corregimiento de Santa Elena;0;Bajo;1;1;0;0
2018;1;25;JUEVES   ;El Poblado;0;Alto;1;0;1;0
2018;1;25;JUEVES   ;El Poblado;0;Bajo;1;1;0;0
2018;1;25;JUEVES   ;El Poblado;0;Medio;2;0;2;0
2018;1;25;JUEVES   ;Guayabal;0;Alto;5;2;3;0
2018;1;25;JUEVES   ;Guayabal;0;Medio;3;3;0;0
2018;1;25;JUEVES   ;La América;0;Bajo;1;0;1;0
2018;1;25;JUEVES   ;La América;0;Medio;4;3;1;0
2018;1;25;JUEVES   ;La Candelaria;0;Alto;22;7;13;2
2018;1;25;JUEVES   ;La Candelaria;0;Medio;6;2;4;0
2018;1;25;JUEVES   ;Laureles Estadio;0;Alto;12;4;8;0
2018;1;25;JUEVES   ;Laureles Estadio;0;Medio;8;4;2;2
2018;1;25;JUEVES   ;Manrique;0;Medio;1;1;0;0
2018;1;25;JUEVES   ;Popular;0;Bajo;2;2;0;0
2018;1;25;JUEVES   ;Robledo;0;Bajo;3;3;0;0
2018;1;25;JUEVES   ;Robledo;0;Medio;3;3;0;0
2018;1;25;JUEVES   ;Villa Hermosa;0;Bajo;2;2;0;0
2018;1;26;VIERNES  ;Aranjuez;0;Bajo;2;2;0;0
2018;1;26;VIERNES  ;Aranjuez;0;Medio;6;4;2;0
2018;1;26;VIERNES  ;Belén;0;Alto;5;0;5;0
2018;1;26;VIERNES  ;Belén;0;Bajo;4;1;3;0
2018;1;26;VIERNES  ;Belén;0;Medio;5;1;4;0
2018;1;26;VIERNES  ;Buenos Aires;0;Bajo;2;2;0;0
2018;1;26;VIERNES  ;Buenos Aires;0;Medio;3;1;2;0
2018;1;26;VIERNES  ;Castilla;0;Alto;8;2;6;0
2018;1;26;VIERNES  ;Castilla;0;Bajo;4;3;1;0
2018;1;26;VIERNES  ;Castilla;0;Medio;6;2;4;0
2018;1;26;VIERNES  ;Corregimiento de San Antonio de Prado;0;Medio;1;0;1;0
2018;1;26;VIERNES  ;Corregimiento de San Cristóbal;0;Medio;2;2;0;0
2018;1;26;VIERNES  ;Doce de Octubre;0;Medio;5;3;2;0
2018;1;26;VIERNES  ;El Poblado;0;Alto;1;1;0;0
2018;1;26;VIERNES  ;El Poblado;0;Bajo;1;0;1;0
2018;1;26;VIERNES  ;El Poblado;0;Medio;7;5;2;0
2018;1;26;VIERNES  ;Guayabal;0;Alto;6;4;2;0
2018;1;26;VIERNES  ;Guayabal;0;Medio;2;1;1;0
2018;1;26;VIERNES  ;In;0;Bajo;1;0;1;0
2018;1;26;VIERNES  ;La América;0;Bajo;3;2;1;0
2018;1;26;VIERNES  ;La América;0;Medio;1;1;0;0
2018;1;26;VIERNES  ;La Candelaria;0;Alto;24;8;16;0
2018;1;26;VIERNES  ;La Candelaria;0;Bajo;1;1;0;0
2018;1;26;VIERNES  ;La Candelaria;0;Medio;5;1;4;0
2018;1;26;VIERNES  ;Laureles Estadio;0;Alto;7;4;3;0
2018;1;26;VIERNES  ;Laureles Estadio;0;Medio;5;3;2;0
2018;1;26;VIERNES  ;Manrique;0;Bajo;2;0;2;0
2018;1;26;VIERNES  ;Manrique;0;Medio;2;1;1;0
2018;1;26;VIERNES  ;Popular;0;Bajo;1;1;0;0
2018;1;26;VIERNES  ;Robledo;0;Bajo;4;3;1;0
2018;1;26;VIERNES  ;Robledo;0;Medio;4;4;0;0
2018;1;26;VIERNES  ;San Javier;0;Bajo;1;1;0;0
2018;1;26;VIERNES  ;Santa Cruz;0;Bajo;2;2;0;0
2018;1;26;VIERNES  ;Villa Hermosa;0;Medio;3;3;0;0
2018;1;27;SÁBADO   ;Aranjuez;0;Bajo;5;5;0;0
2018;1;27;SÁBADO   ;Aranjuez;0;Medio;5;3;2;0
2018;1;27;SÁBADO   ;Belén;0;Alto;3;1;2;0
2018;1;27;SÁBADO   ;Belén;0;Bajo;3;1;2;0
2018;1;27;SÁBADO   ;Belén;0;Medio;4;2;2;0
2018;1;27;SÁBADO   ;Buenos Aires;0;Bajo;2;1;1;0
2018;1;27;SÁBADO   ;Buenos Aires;0;Medio;2;1;1;0
2018;1;27;SÁBADO   ;Castilla;0;Alto;3;0;3;0
2018;1;27;SÁBADO   ;Castilla;0;Medio;6;4;2;0
2018;1;27;SÁBADO   ;Corregimiento de San Antonio de Prado;0;Medio;2;1;0;1
2018;1;27;SÁBADO   ;Corregimiento de San Cristóbal;0;Bajo;2;1;1;0
2018;1;27;SÁBADO   ;Corregimiento de San Cristóbal;0;Medio;1;0;1;0
2018;1;27;SÁBADO   ;Doce de Octubre;0;Medio;1;1;0;0
2018;1;27;SÁBADO   ;El Poblado;0;Bajo;4;1;3;0
2018;1;27;SÁBADO   ;El Poblado;0;Medio;4;4;0;0
2018;1;27;SÁBADO   ;Guayabal;0;Alto;1;0;1;0
2018;1;27;SÁBADO   ;Guayabal;0;Medio;2;1;1;0
2018;1;27;SÁBADO   ;La Candelaria;0;Alto;19;8;11;0
2018;1;27;SÁBADO   ;La Candelaria;0;Medio;3;1;2;0
2018;1;27;SÁBADO   ;Laureles Estadio;0;Alto;6;3;3;0
2018;1;27;SÁBADO   ;Laureles Estadio;0;Medio;8;4;3;1
2018;1;27;SÁBADO   ;Manrique;0;Bajo;3;2;1;0
2018;1;27;SÁBADO   ;Robledo;0;Bajo;1;1;0;0
2018;1;27;SÁBADO   ;Robledo;0;Medio;4;0;4;0
2018;1;27;SÁBADO   ;San Javier;0;Bajo;1;1;0;0
2018;1;27;SÁBADO   ;Santa Cruz;0;Bajo;1;0;1;0
2018;1;27;SÁBADO   ;Villa Hermosa;0;Bajo;2;2;0;0
2018;1;27;SÁBADO   ;Villa Hermosa;0;Medio;1;1;0;0
2018;1;28;DOMINGO  ;Aranjuez;0;Bajo;1;1;0;0
2018;1;28;DOMINGO  ;Aranjuez;0;Medio;2;2;0;0
2018;1;28;DOMINGO  ;Belén;0;Bajo;3;1;2;0
2018;1;28;DOMINGO  ;Belén;0;Medio;2;2;0;0
2018;1;28;DOMINGO  ;Buenos Aires;0;Bajo;1;0;1;0
2018;1;28;DOMINGO  ;Castilla;0;Alto;5;4;1;0
2018;1;28;DOMINGO  ;Castilla;0;Bajo;2;1;1;0
2018;1;28;DOMINGO  ;Castilla;0;Medio;5;4;1;0
2018;1;28;DOMINGO  ;Corregimiento de San Antonio de Prado;0;Medio;2;2;0;0
2018;1;28;DOMINGO  ;Corregimiento de San Cristóbal;0;Medio;3;1;0;2
2018;1;28;DOMINGO  ;Corregimiento de Santa Elena;0;Medio;1;0;1;0
2018;1;28;DOMINGO  ;Doce de Octubre;0;Bajo;1;1;0;0
2018;1;28;DOMINGO  ;Doce de Octubre;0;Medio;2;2;0;0
2018;1;28;DOMINGO  ;El Poblado;0;Bajo;1;1;0;0
2018;1;28;DOMINGO  ;Guayabal;0;Medio;2;2;0;0
2018;1;28;DOMINGO  ;La América;0;Bajo;1;0;1;0
2018;1;28;DOMINGO  ;La América;0;Medio;1;1;0;0
2018;1;28;DOMINGO  ;La Candelaria;0;Alto;4;4;0;0
2018;1;28;DOMINGO  ;La Candelaria;0;Medio;5;3;2;0
2018;1;28;DOMINGO  ;Laureles Estadio;0;Alto;2;2;0;0
2018;1;28;DOMINGO  ;Laureles Estadio;0;Medio;5;4;1;0
2018;1;28;DOMINGO  ;Manrique;0;Medio;2;1;1;0
2018;1;28;DOMINGO  ;Popular;0;Bajo;3;2;1;0
2018;1;28;DOMINGO  ;Robledo;0;Bajo;4;3;1;0
2018;1;28;DOMINGO  ;Robledo;0;Medio;4;3;1;0
2018;1;28;DOMINGO  ;San Javier;0;Bajo;2;0;2;0
2018;1;28;DOMINGO  ;Santa Cruz;0;Bajo;1;1;0;0
2018;1;29;LUNES    ;Aranjuez;0;Bajo;1;0;1;0
2018;1;29;LUNES    ;Aranjuez;0;Medio;4;2;2;0
2018;1;29;LUNES    ;Belén;0;Bajo;5;1;4;0
2018;1;29;LUNES    ;Belén;0;Medio;3;0;3;0
2018;1;29;LUNES    ;Buenos Aires;0;Bajo;4;3;1;0
2018;1;29;LUNES    ;Buenos Aires;0;Medio;2;1;1;0
2018;1;29;LUNES    ;Castilla;0;Alto;5;2;3;0
2018;1;29;LUNES    ;Castilla;0;Medio;2;0;2;0
2018;1;29;LUNES    ;Corregimiento de San Antonio de Prado;0;Bajo;1;0;1;0
2018;1;29;LUNES    ;Doce de Octubre;0;Medio;2;2;0;0
2018;1;29;LUNES    ;El Poblado;0;Alto;1;0;1;0
2018;1;29;LUNES    ;El Poblado;0;Bajo;2;1;1;0
2018;1;29;LUNES    ;El Poblado;0;Medio;4;2;2;0
2018;1;29;LUNES    ;Guayabal;0;Alto;5;4;1;0
2018;1;29;LUNES    ;Guayabal;0;Medio;1;0;1;0
2018;1;29;LUNES    ;La América;0;Bajo;1;0;1;0
2018;1;29;LUNES    ;La América;0;Medio;1;1;0;0
2018;1;29;LUNES    ;La Candelaria;0;Alto;14;6;8;0
2018;1;29;LUNES    ;La Candelaria;0;Medio;1;0;1;0
2018;1;29;LUNES    ;Laureles Estadio;0;Alto;5;2;3;0
2018;1;29;LUNES    ;Laureles Estadio;0;Medio;3;0;3;0
2018;1;29;LUNES    ;Manrique;0;Medio;2;2;0;0
2018;1;29;LUNES    ;Popular;0;Bajo;1;1;0;0
2018;1;29;LUNES    ;Robledo;0;Bajo;4;4;0;0
2018;1;29;LUNES    ;Robledo;0;Medio;10;5;5;0
2018;1;29;LUNES    ;San Javier;0;Bajo;1;1;0;0
2018;1;29;LUNES    ;Santa Cruz;0;Bajo;5;5;0;0
2018;1;29;LUNES    ;Villa Hermosa;0;Bajo;1;1;0;0
2018;1;30;MARTES   ;Aranjuez;0;Bajo;2;2;0;0
2018;1;30;MARTES   ;Aranjuez;0;Medio;6;2;4;0
2018;1;30;MARTES   ;Belén;0;Medio;4;2;2;0
2018;1;30;MARTES   ;Buenos Aires;0;Bajo;1;1;0;0
2018;1;30;MARTES   ;Buenos Aires;0;Medio;1;1;0;0
2018;1;30;MARTES   ;Castilla;0;Alto;6;1;5;0
2018;1;30;MARTES   ;Castilla;0;Bajo;1;0;1;0
2018;1;30;MARTES   ;Castilla;0;Medio;6;5;1;0
2018;1;30;MARTES   ;Corregimiento de San Cristóbal;0;Bajo;2;2;0;0
2018;1;30;MARTES   ;Doce de Octubre;0;Medio;3;2;1;0
2018;1;30;MARTES   ;El Poblado;0;Alto;2;1;1;0
2018;1;30;MARTES   ;El Poblado;0;Bajo;1;0;1;0
2018;1;30;MARTES   ;El Poblado;0;Medio;7;2;5;0
2018;1;30;MARTES   ;Guayabal;0;Alto;10;3;7;0
2018;1;30;MARTES   ;La América;0;Bajo;3;2;1;0
2018;1;30;MARTES   ;La América;0;Medio;3;2;1;0
2018;1;30;MARTES   ;La Candelaria;0;Alto;16;5;11;0
2018;1;30;MARTES   ;La Candelaria;0;Medio;4;3;1;0
2018;1;30;MARTES   ;Laureles Estadio;0;Alto;6;3;3;0
2018;1;30;MARTES   ;Laureles Estadio;0;Medio;6;2;4;0
2018;1;30;MARTES   ;Manrique;0;Medio;1;1;0;0
2018;1;30;MARTES   ;Robledo;0;Bajo;5;3;2;0
2018;1;30;MARTES   ;Robledo;0;Medio;5;3;2;0
2018;1;30;MARTES   ;San Javier;0;Bajo;1;0;1;0
2018;1;30;MARTES   ;Villa Hermosa;0;Bajo;2;1;1;0
2018;1;30;MARTES   ;Villa Hermosa;0;Medio;1;1;0;0
2018;1;31;MIÉRCOLES;Aranjuez;0;Medio;7;5;2;0
2018;1;31;MIÉRCOLES;Belén;0;Alto;1;1;0;0
2018;1;31;MIÉRCOLES;Belén;0;Bajo;1;0;1;0
2018;1;31;MIÉRCOLES;Belén;0;Medio;6;2;4;0
2018;1;31;MIÉRCOLES;Buenos Aires;0;Medio;2;2;0;0
2018;1;31;MIÉRCOLES;Castilla;0;Alto;6;5;1;0
2018;1;31;MIÉRCOLES;Castilla;0;Medio;2;1;1;0
2018;1;31;MIÉRCOLES;Corregimiento de San Cristóbal;0;Medio;2;1;1;0
2018;1;31;MIÉRCOLES;Doce de Octubre;0;Medio;2;2;0;0
2018;1;31;MIÉRCOLES;El Poblado;0;Alto;1;1;0;0
2018;1;31;MIÉRCOLES;El Poblado;0;Bajo;3;0;3;0
2018;1;31;MIÉRCOLES;El Poblado;0;Medio;6;3;3;0
2018;1;31;MIÉRCOLES;Guayabal;0;Alto;7;4;3;0
2018;1;31;MIÉRCOLES;Guayabal;0;Medio;4;2;2;0
2018;1;31;MIÉRCOLES;La América;0;Bajo;3;1;2;0
2018;1;31;MIÉRCOLES;La Candelaria;0;Alto;16;9;7;0
2018;1;31;MIÉRCOLES;Laureles Estadio;0;Alto;7;2;5;0
2018;1;31;MIÉRCOLES;Laureles Estadio;0;Medio;4;1;3;0
2018;1;31;MIÉRCOLES;Popular;0;Bajo;2;1;1;0
2018;1;31;MIÉRCOLES;Robledo;0;Bajo;3;2;1;0
2018;1;31;MIÉRCOLES;Robledo;0;Medio;4;1;3;0
2018;1;31;MIÉRCOLES;San Javier;0;Bajo;2;2;0;0
2018;1;31;MIÉRCOLES;San Javier;0;Medio;1;1;0;0
2018;1;31;MIÉRCOLES;Villa Hermosa;0;Bajo;3;3;0;0
2018;2;1;JUEVES   ;Aranjuez;0;Bajo;2;2;0;0
2018;2;1;JUEVES   ;Aranjuez;0;Medio;8;6;2;0
2018;2;1;JUEVES   ;Belén;0;Alto;1;0;1;0
2018;2;1;JUEVES   ;Belén;0;Bajo;2;2;0;0
2018;2;1;JUEVES   ;Belén;0;Medio;3;1;2;0
2018;2;1;JUEVES   ;Buenos Aires;0;Bajo;3;2;1;0
2018;2;1;JUEVES   ;Buenos Aires;0;Medio;2;2;0;0
2018;2;1;JUEVES   ;Castilla;0;Alto;3;1;2;0
2018;2;1;JUEVES   ;Castilla;0;Bajo;2;2;0;0
2018;2;1;JUEVES   ;Castilla;0;Medio;3;3;0;0
2018;2;1;JUEVES   ;Corregimiento de San Antonio de Prado;0;Bajo;1;0;1;0
2018;2;1;JUEVES   ;Corregimiento de San Antonio de Prado;0;Medio;4;2;2;0
2018;2;1;JUEVES   ;Corregimiento de San Cristóbal;0;Medio;2;2;0;0
2018;2;1;JUEVES   ;Corregimiento de Santa Elena;0;Bajo;2;0;2;0
2018;2;1;JUEVES   ;Corregimiento de Santa Elena;0;Medio;1;1;0;0
2018;2;1;JUEVES   ;Doce de Octubre;0;Medio;3;2;1;0
2018;2;1;JUEVES   ;El Poblado;0;Alto;2;1;1;0
2018;2;1;JUEVES   ;El Poblado;0;Bajo;2;1;1;0
2018;2;1;JUEVES   ;El Poblado;0;Medio;7;2;5;0
2018;2;1;JUEVES   ;Guayabal;0;Alto;6;2;4;0
